day,transformer,district,SAIFI
2023-04-06,norc606,Achimota,0.0
2023-04-07,407,Mampong,0.0
2023-04-07,norc167,Dansoman,1.0
2023-04-07,norc537,Achimota,1.0
2023-04-08,401,Mampong,2.0104712041884816
2023-04-08,norc430,Kaneshie,0.0
2023-04-09,318,Kaneshie,0.0
2023-04-09,319,Kaneshie,0.0
2023-04-09,65,Achimota,0.0
2023-04-09,93,Achimota,0.0
2023-04-10,42,Achimota,1.0
2023-04-10,60,Achimota,0.5
2023-04-11,223,Dansoman,1.0
2023-04-11,225,Dansoman,0.0
2023-04-11,303,Kaneshie,0.0
2023-04-11,norc111,Dansoman,0.0
2023-04-11,norc331,Kaneshie,0.0
2023-04-11,norc532,Achimota,1.0
2023-04-12,226,Dansoman,0.3333333333333333
2023-04-12,234,Dansoman,0.0
2023-04-12,29,Achimota,0.0
2023-04-12,434,Mampong,0.9186602870813396
2023-04-12,75,Achimota,0.0
2023-04-12,8,Achimota,0.0
2023-04-12,89,Achimota,0.0
2023-04-12,norc532,Achimota,0.0
2023-04-12,norc923,Achimota,0.6666666666666666
2023-04-13,321,Kaneshie,0.0
2023-04-14,norc110,Dansoman,0.5
2023-04-14,norc172,Dansoman,1.0
2023-04-14,norc469,Kaneshie,0.0
2023-04-14,norc519,Achimota,0.0
2023-04-15,217,Dansoman,0.0
2023-04-15,5,Achimota,0.0
2023-04-15,67,Achimota,0.3687580025608195
2023-04-15,norc337,Achimota,0.0
2023-04-16,421,Mampong,1.0
2023-04-16,norc356,Achimota,0.0
2023-04-17,304,Kaneshie,0.0
2023-04-17,444,Mampong,1.6842105263157896
2023-04-18,31,Achimota,0.0
2023-04-18,71,Achimota,0.0
2023-04-19,217,Dansoman,0.0
2023-04-19,norc112,Dansoman,0.0
2023-04-20,303,Kaneshie,0.0
2023-04-20,86,Achimota,1.0
2023-04-20,norc323,Kaneshie,0.5
2023-04-21,100,Achimota,0.0
2023-04-22,217,Dansoman,0.0
2023-04-22,9,Achimota,0.0
2023-04-23,442,Mampong,0.0
2023-04-23,norc877,Achimota,0.0
2023-04-24,66,Achimota,0.5433962264150943
2023-04-24,72,Achimota,0.0
2023-04-24,84,Achimota,0.5
2023-04-25,norc930,Achimota,1.604456824512535
2023-04-26,308,Kaneshie,0.0
2023-04-26,442,Mampong,1.0017391304347827
2023-04-26,84,Achimota,0.0
2023-04-26,norc835,Achimota,0.0
2023-04-27,94,Achimota,0.3333333333333333
2023-04-28,309,Kaneshie,0.0
2023-04-28,76,Achimota,0.0
2023-04-30,234,Dansoman,0.0
2023-05-01,440,Mampong,2.0
2023-05-01,norc322,Kaneshie,1.0
2023-05-02,39,Achimota,0.0
2023-05-03,434,Mampong,0.7281921618204804
2023-05-03,443,Mampong,0.7164179104477613
2023-05-03,norc524,Achimota,0.0
2023-05-07,8,Achimota,0.0
2023-05-08,45,Achimota,0.0
2023-05-08,norc337,Achimota,0.0
2023-05-10,223,Dansoman,0.0
2023-05-10,317,Kaneshie,0.0
2023-05-10,325,Kaneshie,0.0
2023-05-11,91,Achimota,1.0
2023-05-11,95,Achimota,0.3333333333333333
2023-05-11,norc390,Kaneshie,0.0
2023-05-11,norc438,Kaneshie,0.0
2023-05-12,204,Dansoman,0.0
2023-05-12,norc476,Kaneshie,0.0
2023-05-13,211,Dansoman,0.75
2023-05-13,221,Dansoman,0.75
2023-05-13,238,Dansoman,0.0
2023-05-13,norc438,Kaneshie,0.0
2023-05-13,norc858,Achimota,1.0
2023-05-14,100,Achimota,0.0
2023-05-14,221,Dansoman,0.0
2023-05-15,82,Achimota,0.44307692307692303
2023-05-15,norc390,Kaneshie,0.0
2023-05-16,207,Dansoman,0.0
2023-05-16,232,Dansoman,0.0
2023-05-16,4,Achimota,0.0
2023-05-16,norc579,Achimota,0.0
2023-05-17,2,Achimota,0.0
2023-05-17,230,Dansoman,0.6674391657010428
2023-05-17,313,Kaneshie,0.0
2023-05-17,65,Achimota,0.0
2023-05-20,440,Mampong,0.0
2023-05-20,48,Achimota,0.0
2023-05-21,438,Mampong,0.0
2023-05-22,308,Kaneshie,1.0
2023-05-22,328,Kaneshie,0.0
2023-05-22,norc167,Dansoman,0.6914765906362546
2023-05-23,51,Achimota,0.0
2023-05-23,norc927,Achimota,0.0
2023-05-24,408,Mampong,0.507936507936508
2023-05-24,50,Achimota,0.0
2023-05-24,54,Achimota,0.5901639344262295
2023-05-25,233,Dansoman,0.0
2023-05-25,437,Mampong,0.0
2023-05-25,norc225,Kaneshie,0.0
2023-05-26,norc390,Kaneshie,0.0
2023-05-27,432,Mampong,0.0
2023-05-27,norc456,Kaneshie,0.0
2023-05-28,204,Dansoman,0.0
2023-05-28,221,Dansoman,0.0
2023-05-28,224,Dansoman,0.0
2023-05-28,306,Kaneshie,0.0
2023-05-28,norc323,Kaneshie,0.0
2023-05-28,norc533,Achimota,0.0
2023-05-29,50,Achimota,0.6956521739130435
2023-05-29,67,Achimota,0.9795918367346939
2023-05-30,211,Dansoman,0.0
2023-05-31,434,Mampong,0.0
2023-05-31,50,Achimota,0.0
2023-05-31,7,Achimota,0.0
2023-05-31,norc833,Achimota,0.3368421052631579
2023-06-01,2,Achimota,0.0
2023-06-01,325,Kaneshie,0.0
2023-06-01,51,Achimota,0.0
2023-06-02,217,Dansoman,0.3333333333333333
2023-06-02,306,Kaneshie,0.0
2023-06-02,456,Mampong,0.0
2023-06-02,norc835,Achimota,0.0
2023-06-03,14,Achimota,0.75
2023-06-03,208,Dansoman,0.0
2023-06-03,326,Kaneshie,0.0
2023-06-03,68,Achimota,0.3333333333333333
2023-06-03,norc1146,Mampong,0.0
2023-06-03,norc930,Achimota,0.0
2023-06-04,203,Dansoman,0.3333333333333333
2023-06-04,212,Dansoman,0.0
2023-06-04,413,Mampong,0.0
2023-06-04,55,Achimota,0.0
2023-06-05,428,Mampong,1.0
2023-06-05,438,Mampong,0.0
2023-06-05,norc532,Achimota,0.0
2023-06-07,28,Achimota,0.5203252032520326
2023-06-07,309,Kaneshie,0.0
2023-06-07,327,Kaneshie,0.0
2023-06-07,71,Achimota,0.0
2023-06-08,31,Achimota,0.0
2023-06-08,45,Achimota,0.0
2023-06-09,13,Achimota,0.0
2023-06-09,norc390,Kaneshie,0.0
2023-06-11,424,Mampong,0.8753799392097265
2023-06-11,44,Achimota,0.0
2023-06-11,45,Achimota,0.0
2023-06-11,72,Achimota,0.6666666666666666
2023-06-12,218,Dansoman,0.0
2023-06-12,454,Mampong,0.0
2023-06-12,norc388,Kaneshie,0.0
2023-06-13,309,Kaneshie,0.0
2023-06-13,438,Mampong,0.0
2023-06-14,norc932,Achimota,0.0
2023-06-15,330,Kaneshie,0.0
2023-06-15,438,Mampong,0.0
2023-06-15,72,Achimota,1.0
2023-06-16,317,Kaneshie,0.0
2023-06-16,405,Mampong,0.0
2023-06-16,65,Achimota,0.0
2023-06-17,329,Kaneshie,0.0
2023-06-17,434,Mampong,0.0
2023-06-18,19,Achimota,0.0
2023-06-18,320,Kaneshie,0.6666666666666666
2023-06-18,439,Mampong,0.0
2023-06-18,76,Achimota,0.0
2023-06-18,norc430,Kaneshie,0.0
2023-06-19,100,Achimota,0.0
2023-06-19,308,Kaneshie,0.0
2023-06-19,75,Achimota,0.0
2023-06-19,84,Achimota,0.0
2023-06-19,87,Achimota,0.0
2023-06-19,norc337,Achimota,0.0
2023-06-21,302,Kaneshie,0.0
2023-06-21,71,Achimota,0.0
2023-06-21,norc450,Kaneshie,0.0
2023-06-22,71,Achimota,1.0
2023-06-22,79,Achimota,1.0
2023-06-23,211,Dansoman,0.0
2023-06-23,330,Kaneshie,0.0
2023-06-24,203,Dansoman,0.0
2023-06-24,433,Mampong,0.0
2023-06-25,403,Mampong,0.0
2023-06-25,413,Mampong,0.0
2023-06-25,433,Mampong,0.0
2023-06-25,44,Achimota,2.0
2023-06-26,238,Dansoman,0.0
2023-06-26,70,Achimota,1.0
2023-06-26,79,Achimota,0.0
2023-06-26,norc934,Achimota,0.0
2023-06-27,322,Kaneshie,0.0
2023-06-27,7,Achimota,0.0
2023-06-28,233,Dansoman,0.0
2023-06-28,306,Kaneshie,0.0
2023-06-29,323,Kaneshie,0.0
2023-06-29,327,Kaneshie,0.0
2023-06-29,65,Achimota,0.0
2023-06-30,205,Dansoman,0.0
2023-06-30,411,Mampong,0.0
2023-07-01,12,Achimota,0.3333333333333333
2023-07-01,411,Mampong,0.0
2023-07-01,423,Mampong,0.0
2023-07-01,425,Mampong,0.0
2023-07-02,16,Achimota,0.0
2023-07-02,310,Kaneshie,0.0
2023-07-02,411,Mampong,0.0
2023-07-02,424,Mampong,0.0
2023-07-02,429,Mampong,0.0
2023-07-02,norc226,Kaneshie,0.0
2023-07-03,311,Kaneshie,0.0
2023-07-04,54,Achimota,0.0
2023-07-05,45,Achimota,3.0
2023-07-05,norc430,Kaneshie,0.0
2023-07-06,236,Dansoman,0.0
2023-07-07,51,Achimota,0.8181818181818182
2023-07-08,221,Dansoman,0.0
2023-07-08,401,Mampong,0.0
2023-07-08,norc323,Kaneshie,0.0
2023-07-09,94,Achimota,0.0
2023-07-10,13,Achimota,0.0
2023-07-10,427,Mampong,1.026128266033254
2023-07-10,70,Achimota,0.3337195828505214
2023-07-10,norc226,Kaneshie,0.0
2023-07-10,norc323,Kaneshie,0.0
2023-07-11,13,Achimota,0.0
2023-07-11,48,Achimota,0.6666666666666666
2023-07-11,62,Achimota,0.0
2023-07-11,77,Achimota,0.0
2023-07-12,100,Achimota,0.0
2023-07-12,205,Dansoman,0.0
2023-07-12,4,Achimota,1.0
2023-07-12,421,Mampong,0.0
2023-07-12,62,Achimota,0.0
2023-07-12,norc110,Dansoman,0.46829268292682924
2023-07-13,1,Achimota,0.0
2023-07-13,311,Kaneshie,0.0
2023-07-14,216,Dansoman,0.0
2023-07-14,219,Dansoman,0.0
2023-07-14,324,Kaneshie,0.0
2023-07-15,306,Kaneshie,0.0
2023-07-15,328,Kaneshie,0.0
2023-07-15,438,Mampong,0.0
2023-07-15,454,Mampong,0.0
2023-07-15,66,Achimota,0.0
2023-07-16,402,Mampong,0.0
2023-07-17,328,Kaneshie,0.0
2023-07-17,norc421,Kaneshie,0.0
2023-07-18,231,Dansoman,0.0
2023-07-18,330,Kaneshie,0.0
2023-07-18,426,Mampong,1.0607734806629834
2023-07-18,454,Mampong,0.0
2023-07-18,norc167,Dansoman,0.0
2023-07-19,norc1146,Mampong,0.0
2023-07-20,205,Dansoman,0.0
2023-07-21,429,Mampong,0.0
2023-07-21,437,Mampong,0.0
2023-07-21,76,Achimota,0.0
2023-07-22,202,Dansoman,0.0
2023-07-22,29,Achimota,0.0
2023-07-22,98,Achimota,0.0
2023-07-23,212,Dansoman,0.0
2023-07-23,norc923,Achimota,0.0
2023-07-24,228,Dansoman,0.0
2023-07-24,314,Kaneshie,0.0
2023-07-24,428,Mampong,1.3061224489795917
2023-07-24,80,Achimota,0.0
2023-07-25,323,Kaneshie,0.0
2023-07-25,63,Achimota,0.0
2023-07-25,65,Achimota,0.0
2023-07-25,8,Achimota,0.0
2023-07-25,84,Achimota,0.0
2023-07-26,2,Achimota,0.3333333333333333
2023-07-26,norc533,Achimota,0.0
2023-07-27,9,Achimota,0.0
2023-07-28,25,Achimota,0.0
2023-07-28,427,Mampong,0.0
2023-07-28,442,Mampong,0.0
2023-07-28,norc421,Kaneshie,0.0
2023-07-29,207,Dansoman,0.5043782837127846
2023-07-29,305,Kaneshie,0.0
2023-07-29,310,Kaneshie,0.0
2023-07-29,88,Achimota,1.0
2023-07-30,429,Mampong,0.0
2023-07-30,norc225,Kaneshie,0.0
2023-07-30,norc337,Achimota,0.0
2023-07-31,30,Achimota,0.0
2023-07-31,405,Mampong,0.0
2023-07-31,8,Achimota,0.0
2023-07-31,87,Achimota,0.0
2023-08-01,427,Mampong,0.0
2023-08-02,17,Achimota,0.0
2023-08-02,27,Achimota,0.0
2023-08-03,224,Dansoman,0.0
2023-08-04,54,Achimota,0.0
2023-08-04,norc167,Dansoman,0.0
2023-08-04,norc476,Kaneshie,0.0
2023-08-04,norc579,Achimota,0.0
2023-08-05,212,Dansoman,0.0
2023-08-05,316,Kaneshie,0.0
2023-08-05,318,Kaneshie,0.0
2023-08-05,440,Mampong,0.0
2023-08-05,55,Achimota,0.0
2023-08-05,91,Achimota,0.0
2023-08-05,norc927,Achimota,1.0023201856148491
2023-08-06,221,Dansoman,0.0
2023-08-07,212,Dansoman,0.0
2023-08-08,17,Achimota,0.0
2023-08-08,313,Kaneshie,0.0
2023-08-08,417,Mampong,0.0
2023-08-09,329,Kaneshie,1.0
2023-08-09,norc226,Kaneshie,0.0
2023-08-10,76,Achimota,0.0
2023-08-10,norc835,Achimota,0.0
2023-08-11,222,Dansoman,0.2517482517482518
2023-08-11,304,Kaneshie,0.0
2023-08-11,328,Kaneshie,0.0
2023-08-11,402,Mampong,0.5152057245080501
2023-08-11,55,Achimota,0.0
2023-08-12,203,Dansoman,1.0
2023-08-12,206,Dansoman,0.5
2023-08-12,328,Kaneshie,1.0
2023-08-12,455,Mampong,0.0
2023-08-12,norc146,Dansoman,1.8580645161290321
2023-08-13,327,Kaneshie,0.5
2023-08-13,425,Mampong,0.0
2023-08-13,50,Achimota,0.0
2023-08-13,norc110,Dansoman,0.0
2023-08-13,norc476,Kaneshie,0.0
2023-08-15,18,Achimota,0.0
2023-08-15,222,Dansoman,0.0
2023-08-15,234,Dansoman,0.0
2023-08-15,302,Kaneshie,0.0
2023-08-15,44,Achimota,0.0
2023-08-15,87,Achimota,1.0
2023-08-16,28,Achimota,0.0
2023-08-16,36,Achimota,0.0
2023-08-16,437,Mampong,0.0
2023-08-16,50,Achimota,0.0
2023-08-16,82,Achimota,0.0
2023-08-16,96,Achimota,0.0
2023-08-16,norc322,Kaneshie,0.0
2023-08-17,210,Dansoman,0.0
2023-08-17,226,Dansoman,0.0
2023-08-17,norc926,Achimota,1.0
2023-08-18,85,Achimota,0.0
2023-08-19,316,Kaneshie,1.0
2023-08-21,norc332,Kaneshie,0.0
2023-08-21,norc732,Achimota,0.0
2023-08-22,62,Achimota,0.0
2023-08-22,norc390,Kaneshie,0.0
2023-08-22,norc392,Kaneshie,0.0
2023-08-22,norc833,Achimota,0.0
2023-08-23,100,Achimota,0.0
2023-08-23,330,Kaneshie,0.3344947735191638
2023-08-23,norc532,Achimota,0.0
2023-08-24,319,Kaneshie,0.0
2023-08-24,norc356,Achimota,0.3333333333333333
2023-08-24,norc732,Achimota,0.0
2023-08-25,220,Dansoman,0.0
2023-08-25,328,Kaneshie,0.0
2023-08-25,439,Mampong,0.0
2023-08-26,31,Achimota,0.0
2023-08-26,83,Achimota,0.0
2023-08-27,308,Kaneshie,0.0
2023-08-27,322,Kaneshie,1.0
2023-08-27,68,Achimota,0.0
2023-08-27,norc146,Dansoman,1.3333333333333333
2023-08-27,norc430,Kaneshie,0.0
2023-08-27,norc835,Achimota,0.0
2023-08-28,326,Kaneshie,0.0
2023-08-28,434,Mampong,0.0
2023-08-28,91,Achimota,0.0
2023-08-29,67,Achimota,0.0
2023-08-29,norc1146,Mampong,1.0
2023-08-30,16,Achimota,0.0
2023-08-30,25,Achimota,0.0
2023-08-30,norc167,Dansoman,0.0
2023-08-31,81,Achimota,0.0
2023-09-01,215,Dansoman,0.0
2023-09-01,217,Dansoman,0.0
2023-09-01,94,Achimota,0.0
2023-09-02,237,Dansoman,0.0
2023-09-02,330,Kaneshie,0.0
2023-09-02,norc225,Kaneshie,1.0
2023-09-03,238,Dansoman,0.0
2023-09-03,52,Achimota,0.0
2023-09-03,norc930,Achimota,0.0
2023-09-04,313,Kaneshie,0.0
2023-09-04,325,Kaneshie,0.0
2023-09-04,55,Achimota,0.0
2023-09-04,59,Achimota,0.0
2023-09-05,407,Mampong,0.0
2023-09-05,425,Mampong,0.0
2023-09-05,63,Achimota,0.0
2023-09-06,210,Dansoman,2.778135048231511
2023-09-06,218,Dansoman,0.0
2023-09-06,308,Kaneshie,0.0
2023-09-06,319,Kaneshie,0.0
2023-09-06,65,Achimota,0.0
2023-09-06,71,Achimota,0.0
2023-09-06,norc833,Achimota,0.0
2023-09-06,norc923,Achimota,0.0
2023-09-07,5,Achimota,0.0
2023-09-08,323,Kaneshie,1.0
2023-09-08,65,Achimota,1.0017391304347827
2023-09-09,220,Dansoman,0.0
2023-09-09,430,Mampong,0.0
2023-09-09,456,Mampong,0.0
2023-09-09,66,Achimota,0.0
2023-09-09,norc104,Dansoman,0.0
2023-09-10,12,Achimota,0.0
2023-09-10,82,Achimota,0.0
2023-09-10,norc524,Achimota,0.0
2023-09-11,433,Mampong,1.0093457943925233
2023-09-13,91,Achimota,1.5
2023-09-15,14,Achimota,0.0
2023-09-15,221,Dansoman,0.0
2023-09-15,416,Mampong,0.0
2023-09-15,54,Achimota,0.4350453172205438
2023-09-15,59,Achimota,0.23376623376623376
2023-09-15,6,Achimota,0.0
2023-09-16,422,Mampong,1.9930795847750866
2023-09-16,9,Achimota,0.0
2023-09-17,norc438,Kaneshie,0.0
2023-09-18,402,Mampong,0.0
2023-09-18,87,Achimota,0.0
2023-09-18,99,Achimota,0.0
2023-09-18,norc337,Achimota,1.0
2023-09-19,42,Achimota,0.0
2023-09-19,norc532,Achimota,0.0
2023-09-20,86,Achimota,0.0
2023-09-20,9,Achimota,0.0
2023-09-21,206,Dansoman,0.0
2023-09-23,norc438,Kaneshie,0.0
2023-09-24,86,Achimota,0.0
2023-09-24,88,Achimota,0.0
2023-09-24,norc579,Achimota,0.0
2023-09-25,65,Achimota,0.0
2023-09-25,norc110,Dansoman,0.0
2023-09-25,norc322,Kaneshie,1.0
2023-09-26,220,Dansoman,0.0
2023-09-26,314,Kaneshie,0.0
2023-09-26,437,Mampong,1.170731707317073
2023-09-27,226,Dansoman,1.0
2023-09-27,36,Achimota,0.9157392686804452
2023-09-27,416,Mampong,0.0
2023-09-27,norc377,Kaneshie,0.0
2023-09-28,215,Dansoman,0.0
2023-09-28,222,Dansoman,0.25374449339207045
2023-09-29,11,Achimota,0.0
2023-09-29,324,Kaneshie,0.0
2023-09-30,403,Mampong,0.0
2023-09-30,421,Mampong,0.0
2023-09-30,90,Achimota,0.0
2023-10-02,64,Achimota,1.0
2023-10-02,norc332,Kaneshie,0.3333333333333333
2023-10-02,norc390,Kaneshie,0.0
2023-10-03,328,Kaneshie,0.0
2023-10-03,416,Mampong,0.0
2023-10-03,418,Mampong,0.0
2023-10-04,307,Kaneshie,0.0
2023-10-04,418,Mampong,1.0
2023-10-04,87,Achimota,0.0
2023-10-05,93,Achimota,0.0
2023-10-05,97,Achimota,0.0
2023-10-05,norc109,Dansoman,0.0
2023-10-06,231,Dansoman,0.0
2023-10-07,317,Kaneshie,0.0
2023-10-07,47,Achimota,0.0
2023-10-09,420,Mampong,2.0046403712296983
2023-10-09,63,Achimota,0.0
2023-10-10,27,Achimota,0.0
2023-10-10,403,Mampong,0.0
2023-10-10,62,Achimota,0.0
2023-10-11,408,Mampong,0.0
2023-10-11,421,Mampong,0.0
2023-10-13,norc732,Achimota,0.0
2023-10-14,443,Mampong,0.0
2023-10-14,norc165,Dansoman,0.0
2023-10-15,68,Achimota,0.0
2023-10-15,norc835,Achimota,0.0
2023-10-15,norc934,Achimota,0.0
2023-10-16,313,Kaneshie,0.0
2023-10-17,84,Achimota,0.0
2023-10-17,norc835,Achimota,0.0
2023-10-17,norc930,Achimota,0.0
2023-10-18,213,Dansoman,2.3333333333333335
2023-10-18,309,Kaneshie,0.6666666666666666
2023-10-18,norc322,Kaneshie,0.0
2023-10-19,31,Achimota,0.0
2023-10-21,norc732,Achimota,0.0
2023-10-22,19,Achimota,0.0
2023-10-22,311,Kaneshie,0.0
2023-10-22,54,Achimota,0.0
2023-10-22,82,Achimota,0.0
2023-10-22,norc110,Dansoman,0.0
2023-10-22,norc443,Kaneshie,0.0
2023-10-23,319,Kaneshie,0.0
2023-10-23,401,Mampong,0.0
2023-10-23,96,Achimota,0.0
2023-10-23,norc146,Dansoman,0.0
2023-10-24,206,Dansoman,0.0
2023-10-24,424,Mampong,0.0
2023-10-24,81,Achimota,0.0
2023-10-24,norc477,Kaneshie,0.0
2023-10-24,norc858,Achimota,0.0
2023-10-25,432,Mampong,0.0
2023-10-25,norc477,Kaneshie,0.0
2023-10-26,227,Dansoman,0.3333333333333333
2023-10-26,418,Mampong,1.9658703071672357
2023-10-26,norc172,Dansoman,1.0
2023-10-27,411,Mampong,0.0
2023-10-27,434,Mampong,0.0
2023-10-29,208,Dansoman,0.0
2023-10-29,51,Achimota,0.33451808488396406
2023-10-30,16,Achimota,0.0
2023-10-30,29,Achimota,0.0
2023-10-30,97,Achimota,0.0
2023-10-31,309,Kaneshie,0.0
2023-10-31,74,Achimota,0.0
2023-10-31,88,Achimota,0.0
2023-10-31,norc524,Achimota,0.0
2023-11-01,301,Kaneshie,0.0
2023-11-01,63,Achimota,0.0
2023-11-02,30,Achimota,0.0
2023-11-02,32,Achimota,0.0
2023-11-02,410,Mampong,0.0
2023-11-02,84,Achimota,0.0
2023-11-03,324,Kaneshie,0.0
2023-11-05,307,Kaneshie,0.0
2023-11-05,norc332,Kaneshie,0.0
2023-11-05,norc579,Achimota,0.0
2023-11-06,74,Achimota,0.0
2023-11-07,419,Mampong,0.0
2023-11-07,norc442,Kaneshie,0.0
2023-11-08,206,Dansoman,0.0
2023-11-08,227,Dansoman,0.3333333333333333
2023-11-08,433,Mampong,0.0
2023-11-09,18,Achimota,1.0
2023-11-09,415,Mampong,0.0
2023-11-09,426,Mampong,0.0
2023-11-09,430,Mampong,0.0
2023-11-09,440,Mampong,0.0
2023-11-10,26,Achimota,0.0
2023-11-10,88,Achimota,0.0
2023-11-10,norc1104,Mampong,0.0
2023-11-11,16,Achimota,0.0
2023-11-11,421,Mampong,0.0
2023-11-11,431,Mampong,0.0
2023-11-11,44,Achimota,0.6666666666666666
2023-11-12,304,Kaneshie,0.0
2023-11-12,7,Achimota,0.9616026711185308
2023-11-12,norc469,Kaneshie,0.0
2023-11-12,norc833,Achimota,0.0
2023-11-13,410,Mampong,0.0
2023-11-13,412,Mampong,0.0
2023-11-13,433,Mampong,0.0
2023-11-13,436,Mampong,0.0
2023-11-13,73,Achimota,0.0
2023-11-15,2,Achimota,0.3333333333333333
2023-11-15,204,Dansoman,0.0
2023-11-15,305,Kaneshie,0.0
2023-11-15,430,Mampong,2.0
2023-11-15,431,Mampong,1.9957382672418273
2023-11-16,48,Achimota,0.0
2023-11-16,norc165,Dansoman,0.0
2023-11-16,norc456,Kaneshie,0.0
2023-11-17,211,Dansoman,0.0
2023-11-17,226,Dansoman,0.0
2023-11-17,60,Achimota,0.0
2023-11-17,norc392,Kaneshie,0.0
2023-11-18,norc172,Dansoman,0.0
2023-11-19,63,Achimota,1.3333333333333333
2023-11-19,71,Achimota,0.0
2023-11-20,443,Mampong,0.8396501457725948
2023-11-20,48,Achimota,0.0
2023-11-20,76,Achimota,0.0
2023-11-21,229,Dansoman,0.0
2023-11-21,307,Kaneshie,0.0
2023-11-21,91,Achimota,0.5
2023-11-22,norc533,Achimota,0.0
2023-11-23,308,Kaneshie,0.48896434634974534
2023-11-23,320,Kaneshie,0.0
2023-11-23,norc390,Kaneshie,0.0
2023-11-23,norc732,Achimota,0.5
2023-11-24,19,Achimota,0.0
2023-11-25,12,Achimota,1.0
2023-11-25,412,Mampong,1.0
2023-11-25,norc392,Kaneshie,0.0
2023-11-26,216,Dansoman,1.0
2023-11-26,norc438,Kaneshie,0.0
2023-11-27,401,Mampong,0.0
2023-11-28,301,Kaneshie,0.0
2023-11-28,303,Kaneshie,0.0
2023-11-29,17,Achimota,0.0
2023-11-29,norc934,Achimota,0.0
2023-11-30,55,Achimota,0.0
2023-11-30,69,Achimota,0.0
2023-12-01,203,Dansoman,0.0
2023-12-01,212,Dansoman,0.0
2023-12-01,233,Dansoman,0.0
2023-12-01,414,Mampong,1.5
2023-12-01,46,Achimota,1.0
2023-12-01,60,Achimota,0.0
2023-12-02,305,Kaneshie,0.0
2023-12-02,425,Mampong,0.0
2023-12-04,404,Mampong,0.0
2023-12-04,441,Mampong,0.0
2023-12-04,72,Achimota,0.6666666666666666
2023-12-05,205,Dansoman,0.0
2023-12-05,210,Dansoman,0.0
2023-12-05,42,Achimota,0.0
2023-12-05,441,Mampong,0.3384253819036428
2023-12-05,81,Achimota,0.0
2023-12-06,1,Achimota,8.081563932279488
2023-12-06,14,Achimota,1.206282722513089
2023-12-06,219,Dansoman,0.0
2023-12-06,436,Mampong,1.0
2023-12-07,206,Dansoman,0.0
2023-12-07,316,Kaneshie,0.0
2023-12-07,52,Achimota,0.0
2023-12-07,93,Achimota,0.0
2023-12-07,norc112,Dansoman,1.0
2023-12-08,219,Dansoman,0.5
2023-12-08,430,Mampong,0.0
2023-12-08,norc155,Dansoman,0.0
2023-12-08,norc421,Kaneshie,0.0
2023-12-08,norc476,Kaneshie,0.0
2023-12-09,226,Dansoman,0.0
2023-12-09,411,Mampong,0.0
2023-12-09,54,Achimota,0.0
2023-12-09,norc331,Kaneshie,0.0
2023-12-09,norc519,Achimota,0.0
2023-12-10,228,Dansoman,0.0
2023-12-10,419,Mampong,0.0
2023-12-10,69,Achimota,0.0
2023-12-10,9,Achimota,0.0
2023-12-10,norc934,Achimota,0.0
2023-12-11,2,Achimota,0.0
2023-12-11,325,Kaneshie,0.0
2023-12-12,433,Mampong,0.0
2023-12-13,233,Dansoman,0.0
2023-12-13,81,Achimota,0.3420427553444181
2023-12-13,norc579,Achimota,0.0
2023-12-14,100,Achimota,0.0
2023-12-14,norc323,Kaneshie,0.0
2023-12-15,14,Achimota,1.229018492176387
2023-12-15,74,Achimota,0.0
2023-12-15,norc532,Achimota,0.0
2023-12-16,224,Dansoman,0.0
2023-12-16,413,Mampong,0.0
2023-12-16,norc226,Kaneshie,0.0
2023-12-16,norc477,Kaneshie,0.0
2023-12-17,11,Achimota,0.0
2023-12-18,214,Dansoman,0.0
2023-12-18,403,Mampong,0.0
2023-12-19,226,Dansoman,0.0
2023-12-19,238,Dansoman,0.0
2023-12-19,72,Achimota,0.0
2023-12-20,218,Dansoman,0.0
2023-12-20,327,Kaneshie,0.0
2023-12-20,69,Achimota,0.0
2023-12-21,208,Dansoman,0.0
2023-12-21,419,Mampong,0.0
2023-12-22,31,Achimota,0.0
2023-12-22,318,Kaneshie,0.3337195828505214
2023-12-22,326,Kaneshie,0.0
2023-12-22,45,Achimota,1.0
2023-12-23,201,Dansoman,0.0
2023-12-23,425,Mampong,0.0
2023-12-23,52,Achimota,1.0
2023-12-23,91,Achimota,0.0
2023-12-24,208,Dansoman,0.3609022556390978
2023-12-24,215,Dansoman,0.0
2023-12-24,231,Dansoman,0.0
2023-12-24,norc858,Achimota,2.0
2023-12-24,norc934,Achimota,0.0
2023-12-26,409,Mampong,0.0
2023-12-26,455,Mampong,0.0
2023-12-26,77,Achimota,0.0
2023-12-27,11,Achimota,0.0
2023-12-27,norc332,Kaneshie,0.0
2023-12-28,324,Kaneshie,0.6666666666666666
2023-12-28,93,Achimota,0.0
2023-12-28,norc356,Achimota,0.0
2023-12-29,230,Dansoman,2.0
2023-12-29,72,Achimota,0.0
2023-12-30,225,Dansoman,0.0
2023-12-30,301,Kaneshie,0.0
2023-12-30,302,Kaneshie,0.0
2023-12-30,norc833,Achimota,1.0
2023-12-31,norc111,Dansoman,0.0
2023-12-31,norc323,Kaneshie,0.0
2023-12-31,norc469,Kaneshie,0.0
2023-01-01,7,Achimota,0.0
2023-01-01,77,Achimota,0.0
2023-01-01,83,Achimota,0.5
2023-01-01,94,Achimota,0.0
2023-01-02,217,Dansoman,0.0
2023-01-02,423,Mampong,0.0
